order_id,date,product,category,quantity,unit_price,discount_percentage,region,payment_method,customer_segment,sales_channel,shipping_method,customer_id,salesperson_id,customer_name,country,state,salesperson_name,discount_amount,subtotal,total_amount,shipping_cost,final_amount,returned
ORD-000669,2022-06-25T14:00:00.000000,Laptop,Electronics,4,1027.49,0,East,Debit Card,Government,Retail Store,Next Day,CUST-00058,SP-020,William Ali,Canada,Manitoba,Susan Le,0.0,4109.96,4109.96,50,4159.96,false
ORD-000340,2022-06-26T02:00:00.000000,Desktop,Accessories,2,381.27,20,South,Bank Transfer,Consumer,Direct Sales,Standard,CUST-00319,SP-020,Carlos Nielsen,Canada,Alberta,Susan Le,152.51,762.54,610.03,10,620.03,false
ORD-000765,2022-06-26T14:00:00.000000,Smartphone,Electronics,6,717.11,5,West,PayPal,Enterprise,Direct Sales,Standard,CUST-00372,SP-013,Luis Miller,Australia,Tasmania,Ava Jones,215.13,4302.66,4087.53,10,4097.53,false
ORD-000724,2022-06-30T03:00:00.000000,Keyboard,Peripherals,6,712.95,20,North,Debit Card,Consumer,Retail Store,Express,CUST-00291,SP-017,Noah Kowalski,United Kingdom,Wales,Yan Wang,855.54,4277.7,3422.16,25,3447.16,false
ORD-000034,2022-06-30T23:00:00.000000,Smartphone,Peripherals,9,1891.67,15,West,Debit Card,Government,Online,Pickup,CUST-00163,SP-044,Carlos Williams,Germany,Baden-Württemberg,Emma Kumar,2553.75,17025.03,14471.28,0,14471.28,false
ORD-000446,2022-07-01T09:00:00.000000,Mouse,Accessories,6,1859.96,15,East,Bank Transfer,Government,Direct Sales,Express,CUST-00115,SP-028,Thomas Johnson,United States,Illinois,Karen Le,1673.96,11159.76,9485.8,25,9510.8,false
ORD-000601,2022-07-03T18:00:00.000000,Printer,Electronics,10,1179.66,20,Central,Cash,Consumer,Retail Store,Express,CUST-00071,SP-022,Omar Santos,United States,California,Liam Williams,2359.32,11796.6,9437.28,25,9462.28,false
ORD-000641,2022-07-06T13:00:00.000000,Headphones,Electronics,9,734.88,15,Central,Debit Card,Government,Direct Sales,Standard,CUST-00448,SP-019,Maria Nguyen,United States,North Carolina,Anna Miller,992.09,6613.92,5621.83,10,5631.83,false
ORD-000071,2022-07-06T23:00:00.000000,Mouse,Accessories,9,1266.12,5,Central,PayPal,Small Business,Online,Express,CUST-00195,SP-036,Sarah Nowak,Australia,Tasmania,Pavel Le,569.75,11395.08,10825.33,25,10850.33,false
ORD-000351,2022-07-09T00:00:00.000000,Headphones,Accessories,10,355.13,0,Central,Credit Card,Consumer,Distributor,Next Day,CUST-00473,SP-026,Linda Levy,Canada,Ontario,Charles Ivanov,0.0,3551.3,3551.3,50,3601.3,true
ORD-000607,2022-07-09T16:00:00.000000,Speaker,Accessories,8,1340.25,10,East,Credit Card,Small Business,Distributor,Standard,CUST-00010,SP-009,Susan Levy,Germany,Lower Saxony,Fatima Smith,1072.2,10722.0,9649.8,10,9659.8,false
ORD-000332,2022-07-10T06:00:00.000000,Mouse,Electronics,8,1574.82,10,South,Credit Card,Small Business,Online,Standard,CUST-00456,SP-010,Yan Weber,Canada,Alberta,Charlotte Rodriguez,1259.86,12598.56,11338.7,10,11348.7,false
ORD-000026,2022-07-11T20:00:00.000000,Printer,Peripherals,5,183.29,10,North,PayPal,Enterprise,Online,Next Day,CUST-00101,SP-007,Hiroshi Le,Australia,South Australia,Juan Cohen,91.65,916.45,824.8,50,874.8,false
ORD-000713,2022-07-13T03:00:00.000000,Speaker,Accessories,6,1775.47,0,North,Debit Card,Small Business,Online,Pickup,CUST-00397,SP-005,Ahmed Le,Germany,Hesse,David Kim,0.0,10652.82,10652.82,0,10652.82,false
ORD-000009,2022-07-14T21:00:00.000000,Monitor,Accessories,6,1603.53,15,Central,Debit Card,Enterprise,Distributor,Standard,CUST-00390,SP-036,Omar Nguyen,Canada,Nova Scotia,Pavel Le,1443.18,9621.18,8178.0,10,8188.0,false
ORD-000024,2022-07-16T05:00:00.000000,Mouse,Electronics,8,1478.76,15,South,Debit Card,Small Business,Distributor,Express,CUST-00146,SP-029,Wei Cohen,Australia,Western Australia,Isabella Popov,1774.51,11830.08,10055.57,25,10080.57,false
ORD-000057,2022-07-17T21:00:00.000000,Keyboard,Accessories,1,565.34,5,North,Cash,Government,Direct Sales,Express,CUST-00193,SP-032,Jessica Levy,Australia,South Australia,James Williams,28.27,565.34,537.07,25,562.07,false
ORD-000328,2022-07-18T22:00:00.000000,Tablet,Peripherals,3,1119.42,0,Central,Debit Card,Small Business,Direct Sales,Standard,CUST-00303,SP-031,Karen Martin,United States,Texas,Lucas Nielsen,0.0,3358.26,3358.26,10,3368.26,false
ORD-000810,2022-07-21T09:00:00.000000,Laptop,Accessories,2,1646.54,10,South,Cash,Enterprise,Online,Express,CUST-00092,SP-038,James Wang,United States,North Carolina,Sofia Mueller,329.31,3293.08,2963.77,25,2988.77,false
ORD-000898,2022-07-21T12:00:00.000000,Keyboard,Electronics,3,1517.18,15,South,Credit Card,Small Business,Direct Sales,Express,CUST-00459,SP-048,Hiroshi Ivanov,Canada,Ontario,Hiroshi Popov,682.73,4551.54,3868.81,25,3893.81,false
ORD-000418,2022-07-26T14:00:00.000000,Tablet,Electronics,1,851.82,5,South,Credit Card,Small Business,Retail Store,Next Day,CUST-00254,SP-006,Jennifer Chen,United Kingdom,Scotland,Robert Jensen,42.59,851.82,809.23,50,859.23,false
ORD-000276,2022-07-26T22:00:00.000000,Printer,Peripherals,5,1275.43,20,Central,Debit Card,Small Business,Retail Store,Pickup,CUST-00021,SP-016,Mia Mueller,Canada,Quebec,Ming Smirnov,1275.43,6377.15,5101.72,0,5101.72,false
ORD-000630,2022-07-29T06:00:00.000000,Smartphone,Peripherals,8,475.5,0,North,Bank Transfer,Small Business,Distributor,Standard,CUST-00379,SP-038,Mia Oliveira,Canada,Ontario,Sofia Mueller,0.0,3804.0,3804.0,10,3814.0,false
ORD-000956,2022-07-30T20:00:00.000000,Tablet,Electronics,1,367.89,15,South,Debit Card,Enterprise,Distributor,Pickup,CUST-00166,SP-006,Liam Schmidt,Canada,Ontario,Robert Jensen,55.18,367.89,312.71,0,312.71,false
ORD-000099,2022-07-31T11:00:00.000000,Mouse,Electronics,6,1917.28,5,West,Debit Card,Small Business,Distributor,Next Day,CUST-00129,SP-015,Sarah Liu,Germany,Baden-Württemberg,Ming Nielsen,575.18,11503.68,10928.5,50,10978.5,false
ORD-000211,2022-08-02T15:00:00.000000,Keyboard,Peripherals,7,1724.69,10,East,PayPal,Enterprise,Retail Store,Express,CUST-00468,SP-025,David Garcia,United Kingdom,England,Joseph Smirnov,1207.28,12072.83,10865.55,25,10890.55,false
ORD-000680,2022-08-03T23:00:00.000000,Mouse,Electronics,1,1462.97,0,West,PayPal,Enterprise,Online,Next Day,CUST-00234,SP-006,Li Roy,Australia,Victoria,Robert Jensen,0.0,1462.97,1462.97,50,1512.97,false
ORD-000827,2022-08-04T15:00:00.000000,Desktop,Electronics,6,980.83,20,South,Bank Transfer,Government,Direct Sales,Standard,CUST-00137,SP-044,Patricia Santos,Australia,Western Australia,Emma Kumar,1177.0,5884.98,4707.98,10,4717.98,false
ORD-000656,2022-08-05T14:00:00.000000,Monitor,Electronics,7,1213.98,10,West,Bank Transfer,Enterprise,Retail Store,Next Day,CUST-00012,SP-034,John Weber,United Kingdom,England,Luis Zhang,849.79,8497.86,7648.07,50,7698.07,false
ORD-000294,2022-08-05T22:00:00.000000,Headphones,Accessories,5,806.26,15,North,Debit Card,Consumer,Retail Store,Express,CUST-00456,SP-018,Yan Weber,Canada,Alberta,Richard Andersen,604.7,4031.3,3426.6,25,3451.6,false
ORD-000088,2022-08-06T01:00:00.000000,Keyboard,Peripherals,3,1486.24,0,Central,PayPal,Enterprise,Retail Store,Pickup,CUST-00327,SP-048,Elena Kowalski,United Kingdom,England,Hiroshi Popov,0.0,4458.72,4458.72,0,4458.72,false
ORD-000969,2022-08-07T04:00:00.000000,Laptop,Electronics,1,816.15,5,East,Credit Card,Government,Retail Store,Next Day,CUST-00185,SP-033,Isabella Oliveira,Canada,British Columbia,Yan Tremblay,40.81,816.15,775.34,50,825.34,false
ORD-000177,2022-08-10T09:00:00.000000,Laptop,Electronics,3,848.86,15,South,Cash,Small Business,Direct Sales,Express,CUST-00477,SP-024,Pavel Santos,Australia,South Australia,Richard Kumar,381.99,2546.58,2164.59,25,2189.59,false
ORD-000246,2022-08-10T14:00:00.000000,Smartphone,Accessories,1,1251.79,20,South,Credit Card,Enterprise,Retail Store,Standard,CUST-00139,SP-048,Thomas Tran,Canada,New Brunswick,Hiroshi Popov,250.36,1251.79,1001.43,10,1011.43,false
ORD-000082,2022-08-11T14:00:00.000000,Desktop,Electronics,3,1215.45,5,Central,PayPal,Government,Distributor,Next Day,CUST-00429,SP-044,Fatima Ivanov,Germany,Lower Saxony,Emma Kumar,182.32,3646.35,3464.03,50,3514.03,false
ORD-000702,2022-08-11T17:00:00.000000,Laptop,Electronics,10,722.91,15,West,Cash,Small Business,Online,Express,CUST-00446,SP-030,Sarah Martinez,Australia,Queensland,Wei Singh,1084.36,7229.1,6144.74,25,6169.74,false
ORD-000466,2022-08-12T11:00:00.000000,Headphones,Accessories,5,1409.41,10,Central,Debit Card,Government,Retail Store,Next Day,CUST-00403,SP-034,Pavel Smirnov,United States,Georgia,Luis Zhang,704.71,7047.05,6342.34,50,6392.34,false
ORD-000496,2022-08-12T20:00:00.000000,Monitor,Accessories,8,111.9,20,South,Cash,Enterprise,Retail Store,Next Day,CUST-00446,SP-013,Sarah Martinez,Australia,Queensland,Ava Jones,179.04,895.2,716.16,50,766.16,true
ORD-000967,2022-08-13T16:00:00.000000,Tablet,Electronics,1,126.81,20,Central,Cash,Government,Retail Store,Standard,CUST-00479,SP-017,Maria Sharma,Germany,North Rhine-Westphalia,Yan Wang,25.36,126.81,101.45,10,111.45,false
ORD-000598,2022-08-14T07:00:00.000000,Smartphone,Electronics,1,1905.32,15,West,Debit Card,Government,Retail Store,Express,CUST-00268,SP-021,Ahmed Nielsen,United States,Georgia,Ming Levy,285.8,1905.32,1619.52,25,1644.52,false
ORD-000746,2022-08-18T01:00:00.000000,Tablet,Accessories,6,1520.04,15,North,Debit Card,Enterprise,Direct Sales,Standard,CUST-00056,SP-003,Ava Mohamed,United States,Ohio,Mia Schmidt,1368.04,9120.24,7752.2,10,7762.2,false
ORD-000905,2022-08-21T02:00:00.000000,Monitor,Peripherals,5,1674.21,15,West,Bank Transfer,Small Business,Retail Store,Standard,CUST-00304,SP-029,Sophia Sato,Germany,Hesse,Isabella Popov,1255.66,8371.05,7115.39,10,7125.39,false
ORD-000129,2022-08-22T02:00:00.000000,Speaker,Electronics,10,532.74,10,North,Credit Card,Government,Retail Store,Standard,CUST-00182,SP-022,Fatima Silva,United Kingdom,Wales,Liam Williams,532.74,5327.4,4794.66,10,4804.66,false
ORD-000663,2022-08-24T00:00:00.000000,Mouse,Electronics,3,448.67,20,North,Cash,Consumer,Direct Sales,Next Day,CUST-00378,SP-014,Maria Lee,Canada,Alberta,Sarah Ahmed,269.2,1346.01,1076.81,50,1126.81,true
ORD-000420,2022-08-25T07:00:00.000000,Mouse,Peripherals,8,93.73,0,East,Cash,Small Business,Direct Sales,Pickup,CUST-00262,SP-008,William Davis,United Kingdom,Wales,Omar Cohen,0.0,749.84,749.84,0,749.84,false
ORD-000073,2022-08-25T20:00:00.000000,Monitor,Accessories,10,571.43,15,North,PayPal,Government,Online,Next Day,CUST-00257,SP-020,James Popov,United States,Texas,Susan Le,857.14,5714.3,4857.16,50,4907.16,false
ORD-000596,2022-08-27T05:00:00.000000,Desktop,Electronics,3,295.7,15,West,Bank Transfer,Enterprise,Online,Pickup,CUST-00394,SP-017,Ming Nowak,United States,Florida,Yan Wang,133.07,887.1,754.03,0,754.03,false
ORD-000264,2022-08-27T17:00:00.000000,Mouse,Electronics,2,1399.54,15,Central,Debit Card,Government,Direct Sales,Next Day,CUST-00241,SP-041,Yan Suzuki,United Kingdom,England,Barbara Santos,419.86,2799.08,2379.22,50,2429.22,false
ORD-000500,2022-08-28T11:00:00.000000,Laptop,Accessories,9,1767.9,10,Central,Bank Transfer,Small Business,Retail Store,Express,CUST-00133,SP-030,Karen Wang,Australia,Victoria,Wei Singh,1591.11,15911.1,14319.99,25,14344.99,false
ORD-000515,2022-08-28T20:00:00.000000,Mouse,Peripherals,9,956.77,0,South,Cash,Consumer,Retail Store,Express,CUST-00266,SP-028,Sarah Williams,United States,Pennsylvania,Karen Le,0.0,8610.93,8610.93,25,8635.93,false
ORD-000563,2022-08-29T15:00:00.000000,Desktop,Accessories,3,1266.8,0,North,Cash,Small Business,Direct Sales,Pickup,CUST-00403,SP-047,Pavel Smirnov,United States,Georgia,Jennifer Chen,0.0,3800.4,3800.4,0,3800.4,false
ORD-000067,2022-08-29T21:00:00.000000,Printer,Peripherals,8,1905.28,5,Central,PayPal,Consumer,Direct Sales,Next Day,CUST-00235,SP-028,David Smirnov,United States,California,Karen Le,762.11,15242.24,14480.13,50,14530.13,false
ORD-000626,2022-08-30T09:00:00.000000,Headphones,Electronics,1,1602.06,10,Central,Cash,Consumer,Online,Pickup,CUST-00080,SP-005,Joseph Singh,Australia,Western Australia,David Kim,160.21,1602.06,1441.85,0,1441.85,false
ORD-000295,2022-08-31T00:00:00.000000,Printer,Electronics,5,1616.9,0,West,PayPal,Small Business,Direct Sales,Next Day,CUST-00071,SP-019,Omar Santos,United States,California,Anna Miller,0.0,8084.5,8084.5,50,8134.5,false
ORD-000476,2022-09-01T16:00:00.000000,Smartphone,Electronics,10,1682.87,5,South,Cash,Consumer,Direct Sales,Pickup,CUST-00039,SP-022,Barbara Schmidt,United States,North Carolina,Liam Williams,841.43,16828.7,15987.27,0,15987.27,false
ORD-000995,2022-09-03T06:00:00.000000,Smartphone,Peripherals,1,927.61,5,East,Debit Card,Consumer,Direct Sales,Standard,CUST-00022,SP-007,Yuki Kowalski,Germany,Hesse,Juan Cohen,46.38,927.61,881.23,10,891.23,false
ORD-000978,2022-09-03T18:00:00.000000,Smartphone,Electronics,4,1948.91,0,East,Credit Card,Small Business,Retail Store,Standard,CUST-00283,SP-046,Sophia Takahashi,United States,New York,Sofia Li,0.0,7795.64,7795.64,10,7805.64,false
ORD-000776,2022-09-05T08:00:00.000000,Laptop,Electronics,8,370.59,15,West,Credit Card,Consumer,Retail Store,Next Day,CUST-00176,SP-038,Charles Suzuki,Canada,Ontario,Sofia Mueller,444.71,2964.72,2520.01,50,2570.01,false
ORD-000260,2022-09-07T00:00:00.000000,Printer,Electronics,6,1230.99,20,Central,Debit Card,Enterprise,Distributor,Express,CUST-00411,SP-004,Charlotte Kowalski,Canada,Saskatchewan,Ming Roy,1477.19,7385.94,5908.75,25,5933.75,false
ORD-000292,2022-09-14T10:00:00.000000,Laptop,Accessories,6,959.3,0,East,Credit Card,Government,Distributor,Express,CUST-00061,SP-028,Yuki Rodriguez,Canada,Quebec,Karen Le,0.0,5755.8,5755.8,25,5780.8,false
ORD-000773,2022-09-14T17:00:00.000000,Tablet,Accessories,5,634.89,15,Central,Credit Card,Enterprise,Retail Store,Pickup,CUST-00093,SP-015,Jennifer Singh,United Kingdom,Northern Ireland,Ming Nielsen,476.17,3174.45,2698.28,0,2698.28,false
ORD-000959,2022-09-20T19:00:00.000000,Printer,Peripherals,9,1678.15,5,Central,Cash,Consumer,Retail Store,Next Day,CUST-00337,SP-049,Karen Le,United States,Georgia,Elizabeth Sharma,755.17,15103.35,14348.18,50,14398.18,false
ORD-000524,2022-09-27T04:00:00.000000,Headphones,Peripherals,3,215.95,0,Central,PayPal,Enterprise,Online,Express,CUST-00440,SP-031,James Chen,United States,Georgia,Lucas Nielsen,0.0,647.85,647.85,25,672.85,true
ORD-000337,2022-09-28T06:00:00.000000,Laptop,Peripherals,6,1358.76,0,West,Debit Card,Government,Retail Store,Express,CUST-00025,SP-015,Karen Nowak,United States,Michigan,Ming Nielsen,0.0,8152.56,8152.56,25,8177.56,false
ORD-000802,2022-10-01T20:00:00.000000,Tablet,Peripherals,1,113.26,0,West,Debit Card,Small Business,Online,Express,CUST-00013,SP-050,Susan Kim,Germany,Bavaria,Emma Ivanov,0.0,113.26,113.26,25,138.26,true
ORD-000077,2022-10-01T23:00:00.000000,Tablet,Electronics,5,1368.25,0,South,Cash,Consumer,Direct Sales,Standard,CUST-00096,SP-045,Jennifer Tran,United Kingdom,England,Yuki Wang,0.0,6841.25,6841.25,10,6851.25,false
ORD-000100,2022-10-05T08:00:00.000000,Monitor,Accessories,6,828.12,10,North,Debit Card,Consumer,Direct Sales,Standard,CUST-00370,SP-035,William Kumar,Germany,Bavaria,Liam Singh,496.87,4968.72,4471.85,10,4481.85,false
ORD-000213,2022-10-07T07:00:00.000000,Printer,Peripherals,9,1683.92,0,West,Debit Card,Small Business,Distributor,Express,CUST-00394,SP-015,Ming Nowak,United States,Florida,Ming Nielsen,0.0,15155.28,15155.28,25,15180.28,false
ORD-000314,2022-10-08T07:00:00.000000,Smartphone,Electronics,1,776.44,20,East,Bank Transfer,Enterprise,Distributor,Standard,CUST-00411,SP-004,Charlotte Kowalski,Canada,Saskatchewan,Ming Roy,155.29,776.44,621.15,10,631.15,true
ORD-000792,2022-10-08T18:00:00.000000,Speaker,Electronics,1,1611.91,0,South,Debit Card,Consumer,Retail Store,Express,CUST-00231,SP-008,Ming Miller,Canada,Saskatchewan,Omar Cohen,0.0,1611.91,1611.91,25,1636.91,false
ORD-000519,2022-10-09T20:00:00.000000,Monitor,Peripherals,9,180.68,0,South,PayPal,Small Business,Distributor,Express,CUST-00389,SP-036,Pavel Levy,United States,Texas,Pavel Le,0.0,1626.12,1626.12,25,1651.12,false
ORD-000976,2022-10-10T07:00:00.000000,Mouse,Electronics,1,1197.29,15,South,Debit Card,Enterprise,Direct Sales,Pickup,CUST-00042,SP-033,Liam Jensen,United States,Ohio,Yan Tremblay,179.59,1197.29,1017.7,0,1017.7,false
ORD-000705,2022-10-10T20:00:00.000000,Smartphone,Accessories,5,1352.34,15,Central,Debit Card,Consumer,Distributor,Next Day,CUST-00274,SP-013,Susan Martin,Australia,New South Wales,Ava Jones,1014.26,6761.7,5747.44,50,5797.44,false
ORD-000352,2022-10-14T11:00:00.000000,Mouse,Accessories,6,974.15,5,Central,PayPal,Consumer,Online,Express,CUST-00086,SP-027,Sofia Oliveira,United States,Florida,Sofia Davis,292.25,5844.9,5552.65,25,5577.65,false
ORD-000740,2022-10-17T18:00:00.000000,Desktop,Accessories,7,921.09,20,East,PayPal,Small Business,Online,Express,CUST-00424,SP-046,Linda Oliveira,Canada,British Columbia,Sofia Li,1289.53,6447.63,5158.1,25,5183.1,false
ORD-000882,2022-10-18T00:00:00.000000,Tablet,Electronics,5,131.73,20,Central,Debit Card,Consumer,Distributor,Next Day,CUST-00040,SP-034,Jessica Tremblay,Canada,Manitoba,Luis Zhang,131.73,658.65,526.92,50,576.92,false
ORD-000755,2022-10-18T17:00:00.000000,Tablet,Electronics,8,851.84,15,West,Cash,Consumer,Retail Store,Standard,CUST-00211,SP-050,Akiko Ahmed,United Kingdom,England,Emma Ivanov,1022.21,6814.72,5792.51,10,5802.51,false
ORD-000779,2022-10-18T23:00:00.000000,Monitor,Electronics,8,1809.71,10,West,Debit Card,Consumer,Distributor,Standard,CUST-00184,SP-025,Anna Ahmed,Canada,Saskatchewan,Joseph Smirnov,1447.77,14477.68,13029.91,10,13039.91,false
ORD-000509,2022-10-19T01:00:00.000000,Smartphone,Electronics,8,1615.15,20,Central,Cash,Enterprise,Direct Sales,Next Day,CUST-00208,SP-042,Emma Andersen,United Kingdom,Scotland,Barbara Ivanov,2584.24,12921.2,10336.96,50,10386.96,false
ORD-000469,2022-10-20T13:00:00.000000,Speaker,Accessories,3,354.6,5,North,Debit Card,Enterprise,Direct Sales,Next Day,CUST-00409,SP-042,Pavel Santos,Germany,Bavaria,Barbara Ivanov,53.19,1063.8,1010.61,50,1060.61,false
ORD-000303,2022-10-21T09:00:00.000000,Printer,Electronics,3,179.8,15,West,Debit Card,Government,Direct Sales,Standard,CUST-00221,SP-034,Thomas Ahmed,Canada,Ontario,Luis Zhang,80.91,539.4,458.49,10,468.49,false
ORD-000091,2022-10-21T16:00:00.000000,Mouse,Peripherals,8,1195.79,5,North,Debit Card,Small Business,Distributor,Pickup,CUST-00416,SP-016,Linda Rodriguez,Germany,Lower Saxony,Ming Smirnov,478.32,9566.32,9088.0,0,9088.0,false
ORD-000742,2022-10-22T15:00:00.000000,Printer,Electronics,6,530.98,15,West,Cash,Small Business,Retail Store,Express,CUST-00313,SP-011,Akiko Garcia,Canada,Saskatchewan,Carlos Kowalski,477.88,3185.88,2708.0,25,2733.0,false
ORD-000795,2022-10-24T11:00:00.000000,Desktop,Accessories,1,954.76,10,West,PayPal,Small Business,Retail Store,Standard,CUST-00499,SP-023,Mia Roy,United States,Georgia,Yan Fischer,95.48,954.76,859.28,10,869.28,false
ORD-000845,2022-10-26T04:00:00.000000,Printer,Electronics,5,281.36,20,North,Debit Card,Government,Distributor,Next Day,CUST-00170,SP-036,Ming Nguyen,Australia,Tasmania,Pavel Le,281.36,1406.8,1125.44,50,1175.44,false
ORD-000854,2022-10-27T23:00:00.000000,Headphones,Accessories,9,1943.74,15,North,PayPal,Government,Retail Store,Standard,CUST-00252,SP-040,Ming Ali,Australia,Tasmania,Karen Le,2624.05,17493.66,14869.61,10,14879.61,false
ORD-000253,2022-10-30T20:00:00.000000,Printer,Electronics,1,384.8,0,West,Credit Card,Consumer,Direct Sales,Express,CUST-00436,SP-015,Olivia Liu,Australia,Tasmania,Ming Nielsen,0.0,384.8,384.8,25,409.8,false
ORD-000708,2022-11-02T13:00:00.000000,Laptop,Peripherals,9,1242.35,0,East,Bank Transfer,Small Business,Distributor,Next Day,CUST-00498,SP-030,Yuki Sharma,United States,Illinois,Wei Singh,0.0,11181.15,11181.15,50,11231.15,true
ORD-000185,2022-11-03T16:00:00.000000,Printer,Electronics,10,1769.3,20,East,Bank Transfer,Enterprise,Online,Next Day,CUST-00222,SP-005,Emma Schmidt,United States,Georgia,David Kim,3538.6,17693.0,14154.4,50,14204.4,false
ORD-000296,2022-11-06T12:00:00.000000,Speaker,Peripherals,9,1808.46,10,West,Bank Transfer,Consumer,Direct Sales,Pickup,CUST-00326,SP-003,Noah Suzuki,United States,North Carolina,Mia Schmidt,1627.61,16276.14,14648.53,0,14648.53,false
ORD-000126,2022-11-07T12:00:00.000000,Headphones,Electronics,5,534.33,0,West,Bank Transfer,Small Business,Retail Store,Standard,CUST-00151,SP-029,Hiroshi Le,United States,Pennsylvania,Isabella Popov,0.0,2671.65,2671.65,10,2681.65,false
ORD-000480,2022-11-08T19:00:00.000000,Desktop,Electronics,6,1238.91,10,South,Credit Card,Small Business,Online,Pickup,CUST-00447,SP-007,Emma Li,United Kingdom,Northern Ireland,Juan Cohen,743.35,7433.46,6690.11,0,6690.11,false
ORD-000459,2022-11-09T00:00:00.000000,Smartphone,Accessories,7,1365.83,5,West,PayPal,Consumer,Distributor,Express,CUST-00110,SP-028,Joseph Jones,United Kingdom,Scotland,Karen Le,478.04,9560.81,9082.77,25,9107.77,false
ORD-000540,2022-11-10T10:00:00.000000,Printer,Accessories,7,686.2,0,West,Credit Card,Enterprise,Online,Express,CUST-00099,SP-020,Emma Jones,Canada,Ontario,Susan Le,0.0,4803.4,4803.4,25,4828.4,false
